spec_type,logg,log(teff),mWD,tcool(gyr),R(Rsun),core,log(L),TpreWD(gyr)
DB,8.9,4.86,1.143,0.00042,0.006289,ONe,-0.009,0
DB,8.9,4.84,1.143,0.00048,0.006287,ONe,-0.089,0
DB,8.9,4.82,1.142,0.00056,0.006284,ONe,-0.17,0
DB,8.9,4.8,1.141,0.00066,0.006282,ONe,-0.25,0
DB,8.9,4.78,1.14,0.0008,0.00628,ONe,-0.33,0
DB,8.9,4.76,1.139,0.00099,0.006278,ONe,-0.41,0
DB,8.9,4.74,1.138,0.00131,0.006276,ONe,-0.491,0
DB,8.9,4.72,1.138,0.00191,0.006274,ONe,-0.571,0
DB,8.9,4.7,1.137,0.00333,0.006271,ONe,-0.652,0
DB,8.9,4.68,1.136,0.00626,0.006269,ONe,-0.732,0
DB,8.9,4.66,1.135,0.01053,0.006266,ONe,-0.812,0
DB,8.9,4.64,1.134,0.01637,0.006264,ONe,-0.893,0
DB,8.9,4.62,1.133,0.02391,0.006261,ONe,-0.973,0
DB,8.9,4.6,1.132,0.03294,0.006259,ONe,-1.053,0
DB,8.9,4.58,1.131,0.04334,0.006257,ONe,-1.134,0
DB,8.9,4.56,1.131,0.05515,0.006255,ONe,-1.214,0
DB,8.9,4.54,1.13,0.06842,0.006254,ONe,-1.294,0
DB,8.9,4.52,1.13,0.08331,0.006252,ONe,-1.374,0
DB,8.9,4.5,1.129,0.09996,0.00625,ONe,-1.454,0
DB,8.9,4.48,1.128,0.11859,0.006249,ONe,-1.535,0
DB,8.9,4.46,1.128,0.1394,0.006248,ONe,-1.615,0
DB,8.9,4.44,1.128,0.16261,0.006246,ONe,-1.695,0
DB,8.9,4.42,1.127,0.1885,0.006245,ONe,-1.775,0
DB,8.9,4.4,1.127,0.21741,0.006244,ONe,-1.855,0
DB,8.9,4.38,1.126,0.2495,0.006243,ONe,-1.935,0
DB,8.9,4.36,1.126,0.28694,0.006241,ONe,-2.016,0
DB,8.9,4.34,1.125,0.33359,0.00624,ONe,-2.096,0
DB,8.9,4.32,1.125,0.38633,0.006239,ONe,-2.176,0
DB,8.9,4.3,1.124,0.44434,0.006237,ONe,-2.256,0
DB,8.9,4.28,1.123,0.51431,0.006234,ONe,-2.337,0
DB,8.9,4.26,1.121,0.59543,0.006232,ONe,-2.417,0
DB,8.9,4.24,1.121,0.68104,0.006231,ONe,-2.498,0
DB,8.9,4.22,1.121,0.7721,0.00623,ONe,-2.578,0
DB,8.9,4.2,1.12,0.86889,0.006229,ONe,-2.658,0
DB,8.9,4.18,1.12,0.97068,0.006228,ONe,-2.738,0
DB,8.9,4.16,1.12,1.07735,0.006227,ONe,-2.818,0
DB,8.9,4.14,1.119,1.18901,0.006226,ONe,-2.898,0
DB,8.9,4.12,1.119,1.30727,0.006226,ONe,-2.978,0
DB,8.9,4.1,1.119,1.42973,0.006225,ONe,-3.058,0
DB,8.9,4.08,1.119,1.56262,0.006224,ONe,-3.138,0
DB,8.9,4.06,1.119,1.71222,0.006224,ONe,-3.218,0
DB,8.9,4.04,1.118,1.87989,0.006223,ONe,-3.298,0
DB,8.9,4.02,1.118,2.06372,0.006223,ONe,-3.379,0
DB,8.9,4,1.118,2.26579,0.006222,ONe,-3.459,0
DB,8.9,3.98,1.118,2.46993,0.006222,ONe,-3.539,0
DB,8.9,3.96,1.118,2.66884,0.006222,ONe,-3.619,0
DB,8.9,3.94,1.118,2.85493,0.006221,ONe,-3.699,0
DB,8.9,3.92,1.118,3.02573,0.006221,ONe,-3.779,0
DB,8.9,3.9,1.118,3.18136,0.006221,ONe,-3.859,0
DB,8.9,3.88,1.118,3.3256,0.006221,ONe,-3.939,0
DB,8.9,3.86,1.118,3.45611,0.006221,ONe,-4.019,0
DB,8.9,3.84,1.118,3.57771,0.006221,ONe,-4.099,0
DB,8.9,3.82,1.118,3.68863,0.00622,ONe,-4.179,0
DB,8.9,3.8,1.118,3.79013,0.00622,ONe,-4.259,0
DB,8.9,3.78,1.118,3.88569,0.00622,ONe,-4.339,0
DB,8.9,3.76,1.118,3.9684,0.00622,ONe,-4.419,0
DB,8.9,3.74,1.118,4.04432,0.00622,ONe,-4.499,0
DB,8.9,3.72,1.118,4.11364,0.00622,ONe,-4.579,0
DB,8.9,3.7,1.118,4.17689,0.00622,ONe,-4.659,0
DB,8.9,3.68,1.118,4.2343,0.00622,ONe,-4.739,0
DB,8.9,3.66,1.118,4.28613,0.00622,ONe,-4.819,0
DB,8.9,3.64,1.118,4.33265,0.00622,ONe,-4.899,0
DB,8.9,3.62,1.118,4.37466,0.00622,ONe,-4.979,0
DB,8.9,3.6,1.118,4.4119,0.00622,ONe,-5.059,0
DB,8.9,3.58,1.118,4.44318,0.00622,ONe,-5.139,0
DB,8.9,3.56,1.118,4.46961,0.00622,ONe,-5.219,0
DB,8.9,3.54,1.118,4.49238,0.00622,ONe,-5.299,0
DB,8.9,3.52,1.118,4.5125,0.00622,ONe,-5.379,0
DB,8.9,3.5,1.118,4.53182,0.00622,ONe,-5.459,0
DB,8.9,3.48,1.118,4.5511,0.00622,ONe,-5.539,0
DB,8.9,3.46,1.118,4.57038,0.00622,ONe,-5.619,0
DB,8.9,3.44,1.117,4.58966,0.00622,ONe,-5.699,0
DB,8.9,3.42,1.117,4.60895,0.00622,ONe,-5.779,0
DB,8.9,3.4,1.117,4.62824,0.00622,ONe,-5.859,0
DB,9,4.9,1.187,0.0003,0.00572,ONe,0.067,0
DB,9,4.88,1.186,0.00035,0.005718,ONe,-0.013,0
DB,9,4.86,1.185,0.0004,0.005716,ONe,-0.093,0
DB,9,4.84,1.185,0.00048,0.005714,ONe,-0.174,0
DB,9,4.82,1.184,0.00057,0.005712,ONe,-0.254,0
DB,9,4.8,1.183,0.00072,0.005711,ONe,-0.334,0
DB,9,4.78,1.183,0.00098,0.005709,ONe,-0.414,0
DB,9,4.76,1.182,0.00161,0.005707,ONe,-0.495,0
DB,9,4.74,1.181,0.00314,0.005705,ONe,-0.575,0
DB,9,4.72,1.18,0.00539,0.005702,ONe,-0.655,0
DB,9,4.7,1.179,0.00879,0.0057,ONe,-0.735,0
DB,9,4.68,1.179,0.0141,0.005697,ONe,-0.816,0
DB,9,4.66,1.178,0.02104,0.005695,ONe,-0.896,0
DB,9,4.64,1.177,0.02936,0.005693,ONe,-0.976,0
DB,9,4.62,1.177,0.03902,0.005691,ONe,-1.056,0
DB,9,4.6,1.176,0.05004,0.00569,ONe,-1.137,0
DB,9,4.58,1.175,0.06247,0.005688,ONe,-1.217,0
DB,9,4.56,1.175,0.07643,0.005686,ONe,-1.297,0
DB,9,4.54,1.175,0.09208,0.005685,ONe,-1.377,0
DB,9,4.52,1.174,0.10964,0.005684,ONe,-1.457,0
DB,9,4.5,1.174,0.12928,0.005682,ONe,-1.538,0
DB,9,4.48,1.173,0.15123,0.005681,ONe,-1.618,0
DB,9,4.46,1.173,0.17575,0.00568,ONe,-1.698,0
DB,9,4.44,1.173,0.20427,0.005679,ONe,-1.778,0
DB,9,4.42,1.172,0.23921,0.005678,ONe,-1.858,0
DB,9,4.4,1.171,0.27756,0.005676,ONe,-1.939,0
DB,9,4.38,1.17,0.31819,0.005675,ONe,-2.019,0
DB,9,4.36,1.169,0.3657,0.005673,ONe,-2.099,0
DB,9,4.34,1.169,0.42674,0.005672,ONe,-2.179,0
DB,9,4.32,1.168,0.49546,0.005669,ONe,-2.26,0
DB,9,4.3,1.167,0.56952,0.005667,ONe,-2.34,0
DB,9,4.28,1.165,0.65457,0.005658,ONe,-2.421,0
DB,9,4.26,1.163,0.74366,0.00565,ONe,-2.501,0
DB,9,4.24,1.163,0.82923,0.005648,ONe,-2.582,0
DB,9,4.22,1.162,0.91851,0.005647,ONe,-2.662,0
DB,9,4.2,1.162,1.01284,0.005646,ONe,-2.742,0
DB,9,4.18,1.162,1.11106,0.005645,ONe,-2.822,0
DB,9,4.16,1.161,1.21333,0.005644,ONe,-2.902,0
DB,9,4.14,1.161,1.31994,0.005643,ONe,-2.982,0
DB,9,4.12,1.161,1.43336,0.005642,ONe,-3.062,0
DB,9,4.1,1.161,1.54539,0.005641,ONe,-3.142,0
DB,9,4.08,1.161,1.66865,0.005641,ONe,-3.222,0
DB,9,4.06,1.161,1.81001,0.005641,ONe,-3.302,0
DB,9,4.04,1.16,1.9732,0.00564,ONe,-3.382,0
DB,9,4.02,1.16,2.1539,0.00564,ONe,-3.462,0
DB,9,4,1.16,2.34341,0.00564,ONe,-3.542,0
DB,9,3.98,1.16,2.52875,0.005639,ONe,-3.622,0
DB,9,3.96,1.16,2.70203,0.005639,ONe,-3.702,0
DB,9,3.94,1.16,2.85882,0.005639,ONe,-3.782,0
DB,9,3.92,1.16,2.99925,0.005639,ONe,-3.862,0
DB,9,3.9,1.16,3.1258,0.005639,ONe,-3.943,0
DB,9,3.88,1.16,3.24019,0.005639,ONe,-4.023,0
DB,9,3.86,1.16,3.34279,0.005638,ONe,-4.103,0
DB,9,3.84,1.16,3.4362,0.005638,ONe,-4.183,0
DB,9,3.82,1.16,3.52023,0.005638,ONe,-4.263,0
DB,9,3.8,1.16,3.59574,0.005638,ONe,-4.343,0
DB,9,3.78,1.16,3.66593,0.005638,ONe,-4.423,0
DB,9,3.76,1.16,3.72587,0.005638,ONe,-4.503,0
DB,9,3.74,1.16,3.78042,0.005638,ONe,-4.583,0
DB,9,3.72,1.16,3.82973,0.005638,ONe,-4.663,0
DB,9,3.7,1.16,3.87415,0.005638,ONe,-4.743,0
DB,9,3.68,1.16,3.91424,0.005638,ONe,-4.823,0
DB,9,3.66,1.16,3.94979,0.005638,ONe,-4.903,0
DB,9,3.64,1.16,3.98145,0.005638,ONe,-4.983,0
DB,9,3.62,1.16,4.00962,0.005638,ONe,-5.063,0
DB,9,3.6,1.16,4.03416,0.005638,ONe,-5.143,0
DB,9,3.58,1.16,4.05456,0.005638,ONe,-5.223,0
DB,9,3.56,1.16,4.07158,0.005638,ONe,-5.303,0
DB,9,3.54,1.16,4.0861,0.005638,ONe,-5.383,0
DB,9,3.52,1.16,4.0988,0.005638,ONe,-5.463,0
DB,9,3.5,1.16,4.11019,0.005638,ONe,-5.543,0
DB,9,3.48,1.16,4.12137,0.005638,ONe,-5.623,0
DB,9,3.46,1.16,4.13256,0.005638,ONe,-5.703,0
DB,9,3.44,1.16,4.14375,0.005638,ONe,-5.783,0
DB,9,3.42,1.16,4.15495,0.005638,ONe,-5.863,0
DB,9,3.4,1.16,4.16614,0.005638,ONe,-5.943,0
DB,9.1,4.9,1.226,0.00029,0.005167,ONe,-0.018,0
DB,9.1,4.88,1.226,0.00033,0.005165,ONe,-0.099,0
DB,9.1,4.86,1.225,0.0004,0.005164,ONe,-0.179,0
DB,9.1,4.84,1.224,0.00048,0.005163,ONe,-0.259,0
DB,9.1,4.82,1.224,0.00061,0.005163,ONe,-0.339,0
DB,9.1,4.8,1.223,0.00082,0.005162,ONe,-0.419,0
DB,9.1,4.78,1.222,0.00125,0.005161,ONe,-0.5,0
DB,9.1,4.76,1.221,0.0026,0.00516,ONe,-0.58,0
DB,9.1,4.74,1.22,0.00623,0.005159,ONe,-0.661,0
DB,9.1,4.72,1.22,0.01133,0.005158,ONe,-0.741,0
DB,9.1,4.7,1.219,0.01762,0.005157,ONe,-0.821,0
DB,9.1,4.68,1.218,0.02526,0.005156,ONe,-0.901,0
DB,9.1,4.66,1.217,0.03422,0.005155,ONe,-0.982,0
DB,9.1,4.64,1.217,0.04451,0.005154,ONe,-1.062,0
DB,9.1,4.62,1.216,0.05616,0.005153,ONe,-1.142,0
DB,9.1,4.6,1.216,0.06933,0.005153,ONe,-1.222,0
DB,9.1,4.58,1.215,0.08411,0.005152,ONe,-1.302,0
DB,9.1,4.56,1.215,0.1007,0.005151,ONe,-1.383,0
DB,9.1,4.54,1.215,0.11934,0.005151,ONe,-1.463,0
DB,9.1,4.52,1.214,0.14025,0.00515,ONe,-1.543,0
DB,9.1,4.5,1.214,0.16367,0.005149,ONe,-1.623,0
DB,9.1,4.48,1.213,0.18984,0.005149,ONe,-1.703,0
DB,9.1,4.46,1.213,0.2191,0.005148,ONe,-1.783,0
DB,9.1,4.44,1.213,0.25628,0.005148,ONe,-1.863,0
DB,9.1,4.42,1.21,0.31051,0.005145,ONe,-1.944,0
DB,9.1,4.4,1.207,0.36913,0.005142,ONe,-2.025,0
DB,9.1,4.38,1.205,0.42677,0.005141,ONe,-2.106,0
DB,9.1,4.36,1.203,0.48866,0.005139,ONe,-2.187,0
DB,9.1,4.34,1.202,0.55649,0.005138,ONe,-2.267,0
DB,9.1,4.32,1.2,0.62775,0.005137,ONe,-2.348,0
DB,9.1,4.3,1.199,0.70123,0.005135,ONe,-2.428,0
DB,9.1,4.28,1.198,0.78004,0.005131,ONe,-2.509,0
DB,9.1,4.26,1.197,0.86238,0.005128,ONe,-2.589,0
DB,9.1,4.24,1.197,0.94491,0.005127,ONe,-2.669,0
DB,9.1,4.22,1.196,1.03072,0.005126,ONe,-2.749,0
DB,9.1,4.2,1.196,1.12082,0.005125,ONe,-2.829,0
DB,9.1,4.18,1.196,1.21436,0.005125,ONe,-2.909,0
DB,9.1,4.16,1.196,1.30901,0.005124,ONe,-2.99,0
DB,9.1,4.14,1.196,1.4089,0.005124,ONe,-3.07,0
DB,9.1,4.12,1.195,1.51579,0.005123,ONe,-3.15,0
DB,9.1,4.1,1.195,1.62577,0.005123,ONe,-3.23,0
DB,9.1,4.08,1.195,1.74724,0.005123,ONe,-3.31,0
DB,9.1,4.06,1.195,1.88476,0.005123,ONe,-3.39,0
DB,9.1,4.04,1.195,2.03798,0.005123,ONe,-3.47,0
DB,9.1,4.02,1.195,2.2013,0.005122,ONe,-3.55,0
DB,9.1,4,1.195,2.36586,0.005122,ONe,-3.63,0
DB,9.1,3.98,1.195,2.52183,0.005122,ONe,-3.71,0
DB,9.1,3.96,1.195,2.66438,0.005122,ONe,-3.79,0
DB,9.1,3.94,1.195,2.79159,0.005122,ONe,-3.87,0
DB,9.1,3.92,1.195,2.90484,0.005122,ONe,-3.95,0
DB,9.1,3.9,1.195,3.00607,0.005122,ONe,-4.03,0
DB,9.1,3.88,1.195,3.09662,0.005122,ONe,-4.11,0
DB,9.1,3.86,1.195,3.17724,0.005122,ONe,-4.19,0
DB,9.1,3.84,1.195,3.24989,0.005122,ONe,-4.27,0
DB,9.1,3.82,1.195,3.31482,0.005122,ONe,-4.35,0
DB,9.1,3.8,1.195,3.37298,0.005122,ONe,-4.43,0
DB,9.1,3.78,1.195,3.42657,0.005121,ONe,-4.51,0
DB,9.1,3.76,1.195,3.47214,0.005122,ONe,-4.59,0
DB,9.1,3.74,1.195,3.51331,0.005122,ONe,-4.67,0
DB,9.1,3.72,1.195,3.55041,0.005121,ONe,-4.75,0
DB,9.1,3.7,1.195,3.58356,0.005121,ONe,-4.83,0
DB,9.1,3.68,1.195,3.61322,0.005121,ONe,-4.91,0
DB,9.1,3.66,1.195,3.63931,0.005121,ONe,-4.99,0
DB,9.1,3.64,1.195,3.66237,0.005121,ONe,-5.07,0
DB,9.1,3.62,1.195,3.68269,0.005121,ONe,-5.15,0
DB,9.1,3.6,1.195,3.7003,0.005121,ONe,-5.23,0
DB,9.1,3.58,1.195,3.71484,0.005121,ONe,-5.31,0
DB,9.1,3.56,1.195,3.72693,0.005121,ONe,-5.39,0
DB,9.1,3.54,1.195,3.7373,0.005121,ONe,-5.47,0
DB,9.1,3.52,1.195,3.74677,0.005121,ONe,-5.55,0
DB,9.1,3.5,1.195,3.75561,0.005121,ONe,-5.63,0
DB,9.1,3.48,1.195,3.76436,0.005121,ONe,-5.71,0
DB,9.1,3.46,1.195,3.77311,0.005121,ONe,-5.79,0
DB,9.1,3.44,1.195,3.78186,0.005121,ONe,-5.87,0
DB,9.1,3.42,1.195,3.79061,0.005121,ONe,-5.95,0
DB,9.1,3.4,1.195,3.79937,0.005121,ONe,-6.03,0
DB,9.2,4.9,1.256,0.0003,0.004689,ONe,-0.108,0
DB,9.2,4.88,1.256,0.00037,0.004688,ONe,-0.188,0
DB,9.2,4.86,1.255,0.00051,0.004687,ONe,-0.268,0
DB,9.2,4.84,1.255,0.00092,0.004686,ONe,-0.349,0
DB,9.2,4.82,1.254,0.00242,0.004685,ONe,-0.429,0
DB,9.2,4.8,1.253,0.00452,0.004684,ONe,-0.509,0
DB,9.2,4.78,1.253,0.00712,0.004683,ONe,-0.589,0
DB,9.2,4.76,1.252,0.01067,0.004681,ONe,-0.67,0
DB,9.2,4.74,1.251,0.01612,0.004679,ONe,-0.75,0
DB,9.2,4.72,1.251,0.02305,0.004678,ONe,-0.83,0
DB,9.2,4.7,1.25,0.03131,0.004676,ONe,-0.91,0
DB,9.2,4.68,1.25,0.0409,0.004675,ONe,-0.99,0
DB,9.2,4.66,1.249,0.05189,0.004674,ONe,-1.07,0
DB,9.2,4.64,1.249,0.06435,0.004673,ONe,-1.151,0
DB,9.2,4.62,1.249,0.0784,0.004672,ONe,-1.231,0
DB,9.2,4.6,1.248,0.09422,0.004671,ONe,-1.311,0
DB,9.2,4.58,1.248,0.11196,0.00467,ONe,-1.391,0
DB,9.2,4.56,1.248,0.13273,0.004669,ONe,-1.471,0
DB,9.2,4.54,1.246,0.16207,0.004669,ONe,-1.552,0
DB,9.2,4.52,1.242,0.20114,0.004671,ONe,-1.633,0
DB,9.2,4.5,1.241,0.23343,0.004672,ONe,-1.713,0
DB,9.2,4.48,1.24,0.26572,0.004672,ONe,-1.793,0
DB,9.2,4.46,1.24,0.30056,0.004672,ONe,-1.874,0
DB,9.2,4.44,1.239,0.34237,0.004671,ONe,-1.954,0
DB,9.2,4.42,1.238,0.39932,0.004664,ONe,-2.034,0
DB,9.2,4.4,1.236,0.46303,0.004653,ONe,-2.115,0
DB,9.2,4.38,1.235,0.52834,0.004646,ONe,-2.195,0
DB,9.2,4.36,1.233,0.599,0.004638,ONe,-2.276,0
DB,9.2,4.34,1.232,0.67244,0.004631,ONe,-2.356,0
DB,9.2,4.32,1.231,0.74709,0.004625,ONe,-2.437,0
DB,9.2,4.3,1.23,0.82072,0.004622,ONe,-2.517,0
DB,9.2,4.28,1.23,0.89407,0.004621,ONe,-2.597,0
DB,9.2,4.26,1.229,0.97035,0.00462,ONe,-2.677,0
DB,9.2,4.24,1.229,1.04975,0.004619,ONe,-2.757,0
DB,9.2,4.22,1.229,1.13205,0.004618,ONe,-2.837,0
DB,9.2,4.2,1.229,1.21797,0.004617,ONe,-2.917,0
DB,9.2,4.18,1.229,1.30696,0.004617,ONe,-2.998,0
DB,9.2,4.16,1.229,1.39425,0.004616,ONe,-3.078,0
DB,9.2,4.14,1.229,1.48732,0.004616,ONe,-3.158,0
DB,9.2,4.12,1.229,1.58735,0.004616,ONe,-3.238,0
DB,9.2,4.1,1.229,1.69433,0.004616,ONe,-3.318,0
DB,9.2,4.08,1.228,1.81273,0.004615,ONe,-3.398,0
DB,9.2,4.06,1.228,1.94491,0.004615,ONe,-3.478,0
DB,9.2,4.04,1.228,2.08688,0.004615,ONe,-3.558,0
DB,9.2,4.02,1.228,2.23199,0.004615,ONe,-3.638,0
DB,9.2,4,1.228,2.37144,0.004615,ONe,-3.718,0
DB,9.2,3.98,1.228,2.49852,0.004615,ONe,-3.798,0
DB,9.2,3.96,1.228,2.61118,0.004615,ONe,-3.878,0
DB,9.2,3.94,1.228,2.70977,0.004614,ONe,-3.958,0
DB,9.2,3.92,1.228,2.79676,0.004614,ONe,-4.038,0
DB,9.2,3.9,1.228,2.87357,0.004614,ONe,-4.118,0
DB,9.2,3.88,1.228,2.94121,0.004614,ONe,-4.198,0
DB,9.2,3.86,1.228,3.00073,0.004614,ONe,-4.278,0
DB,9.2,3.84,1.228,3.05351,0.004614,ONe,-4.358,0
DB,9.2,3.82,1.228,3.1002,0.004614,ONe,-4.438,0
DB,9.2,3.8,1.228,3.14179,0.004614,ONe,-4.518,0
DB,9.2,3.78,1.228,3.17957,0.004614,ONe,-4.598,0
DB,9.2,3.76,1.228,3.21146,0.004614,ONe,-4.678,0
DB,9.2,3.74,1.228,3.23991,0.004614,ONe,-4.758,0
DB,9.2,3.72,1.228,3.26541,0.004614,ONe,-4.838,0
DB,9.2,3.7,1.228,3.28786,0.004614,ONe,-4.918,0
DB,9.2,3.68,1.228,3.30763,0.004614,ONe,-4.998,0
DB,9.2,3.66,1.228,3.32479,0.004614,ONe,-5.078,0
DB,9.2,3.64,1.228,3.33973,0.004614,ONe,-5.158,0
DB,9.2,3.62,1.228,3.35265,0.004614,ONe,-5.238,0
DB,9.2,3.6,1.228,3.36375,0.004614,ONe,-5.318,0
DB,9.2,3.58,1.228,3.37283,0.004614,ONe,-5.398,0
DB,9.2,3.56,1.228,3.38033,0.004614,ONe,-5.478,0
DB,9.2,3.54,1.228,3.38686,0.004614,ONe,-5.558,0
DB,9.2,3.52,1.228,3.39331,0.004614,ONe,-5.638,0
DB,9.2,3.5,1.228,3.39976,0.004614,ONe,-5.718,0
DB,9.2,3.48,1.228,3.40621,0.004614,ONe,-5.798,0
DB,9.2,3.46,1.228,3.41267,0.004614,ONe,-5.878,0
DB,9.2,3.44,1.228,3.41912,0.004614,ONe,-5.958,0
DB,9.2,3.42,1.228,3.42557,0.004614,ONe,-6.037,0
DB,9.2,3.4,1.228,3.43202,0.004614,ONe,-6.117,0
DB,9.3,4.9,1.286,0.00031,0.004211,ONe,-0.198,0
DB,9.3,4.88,1.286,0.00041,0.004211,ONe,-0.278,0
DB,9.3,4.86,1.285,0.00062,0.004211,ONe,-0.358,0
DB,9.3,4.84,1.285,0.00138,0.004211,ONe,-0.438,0
DB,9.3,4.82,1.283,0.00433,0.004211,ONe,-0.519,0
DB,9.3,4.8,1.283,0.00847,0.004211,ONe,-0.599,0
DB,9.3,4.78,1.282,0.0135,0.004211,ONe,-0.679,0
DB,9.3,4.76,1.281,0.01959,0.00421,ONe,-0.759,0
DB,9.3,4.74,1.281,0.02707,0.00421,ONe,-0.84,0
DB,9.3,4.72,1.28,0.03587,0.004209,ONe,-0.92,0
DB,9.3,4.7,1.28,0.04604,0.004209,ONe,-1,0
DB,9.3,4.68,1.279,0.05763,0.004209,ONe,-1.08,0
DB,9.3,4.66,1.279,0.07075,0.004208,ONe,-1.16,0
DB,9.3,4.64,1.279,0.08556,0.004208,ONe,-1.24,0
DB,9.3,4.62,1.278,0.10222,0.004208,ONe,-1.32,0
DB,9.3,4.6,1.278,0.12098,0.004208,ONe,-1.4,0
DB,9.3,4.58,1.278,0.14199,0.004207,ONe,-1.481,0
DB,9.3,4.56,1.277,0.16764,0.004207,ONe,-1.561,0
DB,9.3,4.54,1.274,0.21084,0.004208,ONe,-1.642,0
DB,9.3,4.52,1.265,0.27438,0.004214,ONe,-1.725,0
DB,9.3,4.5,1.263,0.31824,0.004218,ONe,-1.806,0
DB,9.3,4.48,1.262,0.35808,0.004219,ONe,-1.886,0
DB,9.3,4.46,1.261,0.3995,0.004221,ONe,-1.967,0
DB,9.3,4.44,1.26,0.44512,0.004221,ONe,-2.047,0
DB,9.3,4.42,1.259,0.50005,0.004217,ONe,-2.127,0
DB,9.3,4.4,1.257,0.55936,0.004211,ONe,-2.208,0
DB,9.3,4.38,1.256,0.62012,0.004207,ONe,-2.288,0
DB,9.3,4.36,1.255,0.68434,0.004202,ONe,-2.368,0
DB,9.3,4.34,1.254,0.74968,0.004198,ONe,-2.449,0
DB,9.3,4.32,1.254,0.81653,0.004194,ONe,-2.529,0
DB,9.3,4.3,1.253,0.88345,0.004192,ONe,-2.609,0
DB,9.3,4.28,1.253,0.95087,0.004192,ONe,-2.689,0
DB,9.3,4.26,1.253,1.0208,0.004191,ONe,-2.769,0
DB,9.3,4.24,1.253,1.0933,0.00419,ONe,-2.849,0
DB,9.3,4.22,1.253,1.16822,0.00419,ONe,-2.929,0
DB,9.3,4.2,1.253,1.24595,0.00419,ONe,-3.009,0
DB,9.3,4.18,1.252,1.32612,0.004189,ONe,-3.089,0
DB,9.3,4.16,1.252,1.40585,0.004189,ONe,-3.169,0
DB,9.3,4.14,1.252,1.4899,0.004189,ONe,-3.249,0
DB,9.3,4.12,1.252,1.57941,0.004189,ONe,-3.329,0
DB,9.3,4.1,1.252,1.67475,0.004188,ONe,-3.409,0
DB,9.3,4.08,1.252,1.77873,0.004188,ONe,-3.489,0
DB,9.3,4.06,1.252,1.89213,0.004188,ONe,-3.569,0
DB,9.3,4.04,1.252,2.01046,0.004188,ONe,-3.649,0
DB,9.3,4.02,1.252,2.12845,0.004188,ONe,-3.729,0
DB,9.3,4,1.252,2.23953,0.004188,ONe,-3.809,0
DB,9.3,3.98,1.252,2.33981,0.004188,ONe,-3.889,0
DB,9.3,3.96,1.252,2.42814,0.004188,ONe,-3.969,0
DB,9.3,3.94,1.252,2.50519,0.004188,ONe,-4.049,0
DB,9.3,3.92,1.252,2.57272,0.004188,ONe,-4.129,0
DB,9.3,3.9,1.252,2.63208,0.004188,ONe,-4.209,0
DB,9.3,3.88,1.252,2.68418,0.004188,ONe,-4.289,0
DB,9.3,3.86,1.252,2.7298,0.004188,ONe,-4.369,0
DB,9.3,3.84,1.252,2.77015,0.004188,ONe,-4.449,0
DB,9.3,3.82,1.252,2.80581,0.004188,ONe,-4.529,0
DB,9.3,3.8,1.252,2.83742,0.004188,ONe,-4.609,0
DB,9.3,3.78,1.252,2.86606,0.004188,ONe,-4.689,0
DB,9.3,3.76,1.252,2.89011,0.004188,ONe,-4.769,0
DB,9.3,3.74,1.252,2.91152,0.004188,ONe,-4.849,0
DB,9.3,3.72,1.252,2.93064,0.004188,ONe,-4.929,0
DB,9.3,3.7,1.252,2.94737,0.004187,ONe,-5.009,0
DB,9.3,3.68,1.252,2.96202,0.004188,ONe,-5.089,0
DB,9.3,3.66,1.252,2.97477,0.004188,ONe,-5.169,0
DB,9.3,3.64,1.252,2.9858,0.004188,ONe,-5.25,0
DB,9.3,3.62,1.252,2.99533,0.004188,ONe,-5.33,0
DB,9.3,3.6,1.252,3.00357,0.004187,ONe,-5.41,0
DB,9.3,3.58,1.252,3.01051,0.004187,ONe,-5.49,0
DB,9.3,3.56,1.252,3.01654,0.004187,ONe,-5.57,0
DB,9.3,3.54,1.252,3.02195,0.004187,ONe,-5.65,0
DB,9.3,3.52,1.252,3.02732,0.004187,ONe,-5.729,0
DB,9.3,3.5,1.252,3.03269,0.004187,ONe,-5.809,0
DB,9.3,3.48,1.252,3.03806,0.004187,ONe,-5.889,0
DB,9.3,3.46,1.252,3.04344,0.004187,ONe,-5.969,0
DB,9.3,3.44,1.252,3.04881,0.004187,ONe,-6.049,0
DB,9.3,3.42,1.252,3.05419,0.004187,ONe,-6.129,0
DB,9.3,3.4,1.252,3.05956,0.004186,ONe,-6.209,0
DB,9.4,4.9,1.317,0.00032,0.003734,ONe,-0.287,0
DB,9.4,4.88,1.316,0.00045,0.003735,ONe,-0.367,0
DB,9.4,4.86,1.316,0.00074,0.003735,ONe,-0.448,0
DB,9.4,4.84,1.315,0.00183,0.003736,ONe,-0.528,0
DB,9.4,4.82,1.313,0.00624,0.003737,ONe,-0.608,0
DB,9.4,4.8,1.312,0.01242,0.003738,ONe,-0.689,0
DB,9.4,4.78,1.311,0.01987,0.003739,ONe,-0.769,0
DB,9.4,4.76,1.311,0.02852,0.00374,ONe,-0.849,0
DB,9.4,4.74,1.31,0.03802,0.003741,ONe,-0.929,0
DB,9.4,4.72,1.31,0.04869,0.003741,ONe,-1.009,0
DB,9.4,4.7,1.31,0.06077,0.003742,ONe,-1.09,0
DB,9.4,4.68,1.309,0.07435,0.003743,ONe,-1.17,0
DB,9.4,4.66,1.309,0.08961,0.003743,ONe,-1.25,0
DB,9.4,4.64,1.309,0.10676,0.003744,ONe,-1.33,0
