thickness,Mass,logT,logg,logR,logtau,logL
thick,0.45,4.60999087031905,7.46214396,-1.68543181588941,6.03675222067654,33.6067755986111
thick,0.45,4.59871468895684,7.47234936,-1.69053449584771,6.13402115446776,33.5514654907862
thick,0.45,4.58756633434283,7.48226703,-1.69549343262701,6.22210829328776,33.4969544049193
thick,0.45,4.57642818429302,7.49189878,-1.70030922213054,6.30232681520771,33.4427700378809
thick,0.45,4.56536545451685,7.50115786,-1.70493876238963,6.37536361860306,33.3892600236227
thick,0.45,4.55443295127093,7.5100182,-1.70936907407787,6.44234569718694,33.3366698255152
thick,0.45,4.54346021244847,7.51855904,-1.71363934175307,6.50443388811956,33.2842380222697
thick,0.45,4.53274584075547,7.52666594,-1.71769286440637,6.56191849598399,33.2332736146195
thick,0.45,4.52197976485386,7.53449758,-1.72160861818999,6.61614517744217,33.1823775560522
thick,0.45,4.51125759981765,7.54196513,-1.72534236999579,6.66704807648326,33.1320213386688
thick,0.45,4.50069923908841,7.54905335,-1.72888674546855,6.71507521739572,33.0826995797103
thick,0.45,4.49022442373114,7.55582741,-1.73227354487249,6.7609396342528,33.0340265237751
thick,0.45,4.47983286384092,7.56229929,-1.73550969527239,6.80492202496477,32.9859882681678
thick,0.45,4.46951297987344,7.5684795,-1.73859981672968,6.8472673118958,32.9385285310583
thick,0.45,4.45937511261646,7.57436542,-1.74154266674753,6.88816870665104,32.8920911505924
thick,0.45,4.44932050791662,7.58001494,-1.74436731020932,6.92804561235587,32.8462232031556
thick,0.45,4.43930686122621,7.58544004,-1.74708001494299,6.96695865826763,32.8007435337069
thick,0.45,4.42957731611237,7.59060171,-1.74966066739743,7.00491393181699,32.7566637166322
thick,0.45,4.41987567570073,7.59559782,-1.75215901128078,7.04246249454801,32.7128609900367
thick,0.45,4.4102002792684,7.60040373,-1.75456182359331,7.07937265534503,32.6693535197113
thick,0.45,4.40076061573761,7.60498167,-1.75685066975214,7.11556724646746,32.6270169493274
thick,0.45,4.39131671955185,7.60940555,-1.75906273869683,7.15145412646124,32.5848174975661
thick,0.45,4.38212110940879,7.61361673,-1.76116833464043,7.18678659424683,32.5438237780872
thick,0.45,4.37294433278263,7.61768945,-1.76320456761108,7.22195878589706,32.5030439807652
thick,0.45,4.36400368346184,7.62157537,-1.76514750868901,7.25674684225213,32.4633954294305
thick,0.45,4.35512585727178,7.62533124,-1.76702542877858,7.29148495763633,32.4241283154021
thick,0.45,4.34644272132612,7.62892825,-1.76882387943187,7.32601473305713,32.3857987145593
thick,0.45,4.3378707056165,7.63239656,-1.77055839874997,7.36052790474919,32.3480424543409
thick,0.45,4.32943759260596,7.63573045,-1.77222523252445,7.39495730442567,32.3109760956865
thick,0.45,4.32113181139439,7.63893945,-1.77382950575637,7.42932811110505,32.2745439224894
thick,0.45,4.31294032244051,7.64202894,-1.77537422098252,7.46363785932982,32.2386885341912
thick,0.45,4.30486753678005,7.64500023,-1.77686021344892,7.49787618002483,32.2034259143374
thick,0.45,4.29691042500953,7.64785903,-1.77828948252595,7.53205563467533,32.1687387239585
thick,0.45,4.28906266705601,7.65061138,-1.77966558434729,7.56617624767408,32.1345952574284
thick,0.45,4.28132147948222,7.65326265,-1.7809913903417,7.60022339065557,32.1009795089634
thick,0.45,4.2736757112182,7.6558173,-1.7822686941041,7.63417598094143,32.0678416305009
thick,0.45,4.26612119868246,7.65827819,-1.78349895068394,7.6679900250643,32.0351626750563
thick,0.45,4.25865286341751,7.66065326,-1.78468669165626,7.70162358500494,32.0029143047125
thick,0.45,4.25126413061346,7.66294998,-1.7858349889967,7.73504570022263,31.9710626859044
thick,0.45,4.24394316474319,7.66517525,-1.78694772491043,7.76822003036936,31.9395535455531
thick,0.45,4.2366858685607,7.66733394,-1.78802691668194,7.80109334959782,31.9083656519184
thick,0.45,4.22948239470703,7.66943072,-1.78907537937599,7.83361807553484,31.8774549711851
thick,0.45,4.22232803301958,7.67146652,-1.79009326849944,7.86573877724512,31.8468017194686
thick,0.45,4.21521447142128,7.67344048,-1.79108036271868,7.89740334451845,31.8163734910466
thick,0.45,4.20814017522927,7.67535336,-1.79203644622912,7.92855320428338,31.7861634494223
thick,0.45,4.2011051557252,7.67720713,-1.79296363418904,7.95915104976377,31.7561696187151
thick,0.45,4.19409848000783,7.67900483,-1.79386251340355,7.98917224328572,31.7263452204576
thick,0.45,4.18712841244318,7.6807466,-1.79473329282409,8.01858026065814,31.6967231558581
thick,0.45,4.18018652012533,7.68243669,-1.79557813873664,8.0473648329758,31.6672655587608
thick,0.45,4.17327781037241,7.68407889,-1.79639923990115,8.07550681466891,31.6379884813976
thick,0.45,4.16640256028524,7.68567526,-1.79719763234981,8.10301066635127,31.608891072574
thick,0.45,4.15955409803499,7.68722746,-1.79797357983835,8.129875426466,31.5799450555745
thick,0.45,4.15274350025526,7.68873609,-1.79872813743567,8.15608674808515,31.5511939815654
thick,0.45,4.14597299589852,7.69020421,-1.79946197786043,8.18165211330557,31.5226438587467
thick,0.45,4.13925433263542,7.69163427,-1.80017696391957,8.20657466788818,31.4943391299621
thick,0.45,4.13260352358458,7.69302924,-1.80087457900867,8.23086896196359,31.4663409599515
thick,0.45,4.12601683520597,7.69439559,-1.80155789975359,8.25456257751738,31.4386279335456
thick,0.45,4.11951172754099,7.69573744,-1.80222883634922,8.27766810935106,31.4112655611069
thick,0.45,4.1130665124668,7.6970594,-1.80288970870365,8.30022297861275,31.3841628419828
thick,0.45,4.10670572578604,7.69835776,-1.8035388808262,8.32220399075396,31.3574211996737
thick,0.45,4.10041972101323,7.69963115,-1.8041755033103,8.34360393314399,31.3310039315065
thick,0.45,4.09424131803231,7.70086999,-1.80479474043537,8.36432375206006,31.3050513446478
thick,0.45,4.08822714273072,7.70206036,-1.80539013560841,8.38417754572809,31.2798042360418
thick,0.45,4.08251747157857,7.70317713,-1.80594841200458,8.40274339673913,31.2558487691747
thick,0.45,4.07792995097618,7.70407456,-1.80639706935326,8.41745541723513,31.2366012421575
thick,0.45,4.0738478497457,7.70487818,-1.80679897710015,8.43041774192551,31.2194692578595
thick,0.45,4.07038459085159,7.70556158,-1.80714079126153,8.44131785027084,31.2049329805017
thick,0.45,4.06716606290636,7.70619941,-1.80745963330084,8.45137895907172,31.1914208307879
thick,0.45,4.06415093934005,7.70680017,-1.80775986314804,8.4607475418442,31.1787597457473
thick,0.45,4.06129679129618,7.70737138,-1.80804545443436,8.46956725331886,31.1667719085032
thick,0.45,4.05854630053867,7.7079236,-1.80832159757818,8.47802393800548,31.1552178811462
thick,0.45,4.0558529553613,7.7084663,-1.80859309539601,8.48626650705045,31.1439015422934
thick,0.45,4.05320042850977,7.70900306,-1.8088615470504,8.49434886950003,31.1327548743473
thick,0.45,4.05058120979506,7.70953365,-1.80912694678464,8.50229503613859,31.1217472430164
thick,0.45,4.04795669225911,7.71006377,-1.80939170382655,8.51022278896071,31.110718969419
thick,0.45,4.04529185323344,7.71060083,-1.80966024699602,8.5182384045055,31.0995228441005
thick,0.45,4.04260014407421,7.71114419,-1.80993218022981,8.52630217981845,31.0882126595893
thick,0.45,4.03991927266138,7.71168706,-1.81020347735633,8.53430145288338,31.0769461259782
thick,0.45,4.03725635664839,7.71222599,-1.81047292659785,8.54221462100317,31.0657555627865
thick,0.45,4.03457399597103,7.71276525,-1.81074254311751,8.55015237545932,31.0544870372594
thick,0.45,4.03182269265842,7.71331262,-1.8110163670793,8.55825940741705,31.0429344543373
thick,0.45,4.02897653923419,7.71387265,-1.81129642762608,8.56661023279209,31.0309897237626
thick,0.45,4.02603838131078,7.71444659,-1.81158314124317,8.57519500610742,31.0186630578729
thick,0.45,4.02304660466794,7.71502675,-1.8118732826199,8.5838988635921,31.0061158982942
thick,0.45,4.02000925373791,7.71561162,-1.81216564329784,8.59269726551304,30.9933815103548
thick,0.45,4.01693397471802,7.71620015,-1.81245982228821,8.60156765671971,30.98049187131
thick,0.45,4.01383174528125,7.71678973,-1.81275460629985,8.61047703955896,30.9674933583815
thick,0.45,4.0106985654124,7.71738137,-1.81305080821821,8.61943708061276,30.9543690154716
thick,0.45,4.00753953549938,7.71797261,-1.8133463999507,8.62843082467368,30.9411416777523
thick,0.45,4.00433761007284,7.7185658,-1.81364300590322,8.63750634045843,30.9277407414155
thick,0.45,4.00108569392094,7.71916055,-1.8139402212907,8.64668146821929,30.9141383397754
thick,0.45,3.99776789346926,7.71975919,-1.81423967525163,8.65599934802343,30.9002685134938
thick,0.45,3.99438483485253,7.72035964,-1.81453974312222,8.66545537451351,30.8861358123616
thick,0.45,3.99091903176955,7.72096491,-1.81484246389014,8.67509695461699,30.8716673142925
thick,0.45,3.98737590546918,7.72157297,-1.81514661938596,8.68490655337391,30.8568867540074
thick,0.45,3.9837431565943,7.72218596,-1.81545302876875,8.69491690171319,30.8417427820242
thick,0.45,3.98002650908597,7.72280288,-1.81576128822567,8.70510988236916,30.8262593062483
thick,0.45,3.97622937331015,7.72342342,-1.81607181027252,8.71547460244265,30.8104502157187
thick,0.45,3.97235711515475,7.72404689,-1.81638337254395,8.72599480968218,30.794337725478
thick,0.45,3.96841526338813,7.72467278,-1.81669638643639,8.73665397452095,30.7779444045774
thick,0.45,3.96441082889071,7.72530018,-1.81701003570504,8.74743169640908,30.7612992346028
thick,0.45,3.96035058548472,7.72592834,-1.8173239116562,8.75830822742025,30.7444301359188
thick,0.45,3.95624221103251,7.72655653,-1.81763801461778,8.76926305023265,30.7273684808151
thick,0.45,3.95209266060655,7.72718449,-1.81795234491839,8.78027827429793,30.71014225379
thick,0.45,3.9479071388513,7.72781147,-1.81826567049255,8.79133970396514,30.6927731798569
thick,0.45,3.94369080924811,7.72843569,-1.81857757790706,8.80243162643072,30.6752836606768
thick,0.45,3.93944888622042,7.72905611,-1.81888806394201,8.81353982537397,30.6576955354167
thick,0.45,3.93518578910738,7.72967233,-1.81919630202818,8.82465337325943,30.640026929182
thick,0.45,3.93090557918017,7.73028372,-1.81950187524979,8.83576303239499,30.6222947589939
thick,0.45,3.92661111151913,7.73088956,-1.81980477782439,8.84686314349253,30.6045110598289
thick,0.45,3.92230056001689,7.73149098,-1.82010541655206,8.85795953875341,30.5866674054894
thick,0.45,3.91798381547978,7.73208613,-1.82040296093285,8.86902637901923,30.5688052086629
thick,0.45,3.91365960808494,7.73267526,-1.82069740446045,8.88006916819231,30.5509192489586
thick,0.45,3.90932899220741,7.73325769,-1.820988740686,8.89108564567522,30.5330143684087
thick,0.45,3.90498496224261,7.73383539,-1.8212777905313,8.90209507390417,30.5150606343684
thick,0.45,3.90064217665541,7.73440638,-1.82156330751036,8.91306335780371,30.4971184006699
thick,0.45,3.89629590319609,7.73497096,-1.82184528452501,8.92400295585816,30.4791687515839
thick,0.45,3.89194116941629,7.73552972,-1.82212495794582,8.93492955222703,30.4611910803555
thick,0.45,3.88757846524701,7.73608389,-1.82240190847307,8.94584495826655,30.4431861379244
thick,0.45,3.88322392856804,7.73663072,-1.8226753007991,8.95670961608503,30.4252211026174
thick,0.45,3.87886644027816,7.73717192,-1.82294595858597,8.96755499600828,30.407249969619
thick,0.45,3.87450869210057,7.73770754,-1.82321387661111,8.97837679560287,30.3892834166551
thick,0.45,3.87015602330995,7.73823819,-1.82347904969725,8.98916494098747,30.3713420280596
thick,0.45,3.86582350723612,7.73876165,-1.82374064069361,8.99988389756721,30.3534884546065
thick,0.45,3.86150336396634,7.73927923,-1.82399947554014,9.01055604700639,30.3356903314621
thick,0.45,3.8571999078033,7.73979166,-1.82425596571547,9.0211727542031,30.3179641458102
thick,0.45,3.85292859789177,7.7402978,-1.82450885673314,9.03169843573984,30.3003726280004
thick,0.45,3.84870088242026,7.74079685,-1.82475855919969,9.0421074980295,30.282962709021
thick,0.45,3.84451342757027,7.74129082,-1.82500548475027,9.05241150098894,30.2657189925587
thick,0.45,3.84037983962204,7.74177832,-1.82524921110737,9.0625782240865,30.2486972228478
thick,0.45,3.83630426179091,7.74226006,-1.82549015049174,9.07259763522735,30.2319130884903
thick,0.45,3.8323007910828,7.74273465,-1.82572746235252,9.08243707726508,30.215424725497
thick,0.45,3.82837280002188,7.74320299,-1.82596155880924,9.09208803662705,30.1992443616045
thick,0.45,3.82453320245299,7.74366419,-1.82619201622585,9.10152093456709,30.1834247381545
thick,0.45,3.82078705325496,7.74411942,-1.82641966590562,9.1107243543809,30.1679848078356
thick,0.45,3.81714769742644,7.74456886,-1.82664450336719,9.11966754784864,30.152978079936
thick,0.45,3.81362772441193,7.7450124,-1.82686610516506,9.12831912365099,30.1384545957056
thick,0.45,3.81023700881883,7.74545111,-1.8270853047347,9.13665843007025,30.1244530324526
thick,0.45,3.80679500820737,7.74591151,-1.82731552049941,9.1451354700438,30.1102246148513
thick,0.45,3.80178860698767,7.74661649,-1.82766799957605,9.15754863421589,30.0894939259722
thick,0.45,3.79460957634039,7.74770746,-1.82821364718172,9.1755274685566,30.0596868354122
thick,0.45,3.78690628580001,7.7489464,-1.8288332144255,9.19491764604856,30.0276349657775
thick,0.45,3.77964138286718,7.75018889,-1.82945450984725,9.21326268351014,29.9973327714978
thick,0.45,3.77271981332192,7.75149601,-1.83010793358329,9.23085339324142,29.9683393741536
thick,0.45,3.76624996357706,7.75280244,-1.8307610735506,9.24741445828227,29.9411535139898
thick,0.45,3.76003529870376,7.7540684,-1.83139402647834,9.26345947482384,29.9150289170773
thick,0.45,3.7538386046777,7.75533433,-1.83202705518924,9.27970252554208,29.8889762239587
thick,0.45,3.74770980722108,7.75667263,-1.83269625469764,9.29632551814109,29.8631227410974
thick,0.45,3.74196227095286,7.75802428,-1.83337201632021,9.31287353179842,29.8387809200359
thick,0.45,3.73655973444728,7.75932613,-1.83402284575108,9.32966671290879,29.8158689732725
thick,0.45,3.7313618817408,7.76061519,-1.83466739956408,9.34749121112473,29.7937884994856
thick,0.45,3.72647575062644,7.76190785,-1.83531376589455,9.36652007889475,29.7729512706277
thick,0.45,3.7219887547827,7.76319114,-1.83595553323229,9.3866890504007,29.7537199894263
thick,0.45,3.71776338383371,7.76445187,-1.83658582372794,9.40798711876224,29.7355577834765
thick,0.45,3.71368766972404,7.76566421,-1.83719214201206,9.43018893805768,29.7180425722191
thick,0.45,3.70964531077159,7.76682726,-1.83777352694748,9.45306717181877,29.7007101190484
thick,0.45,3.70567293988012,7.76793774,-1.83832901671559,9.47611832495721,29.6837101373298
thick,0.45,3.7017902903781,7.76899365,-1.83885678787455,9.49891731478062,29.6671236048043
thick,0.45,3.69799020862543,7.76998798,-1.83935371973868,9.52109282053494,29.6509289840866
thick,0.45,3.69370664034653,7.77104253,-1.83988101133848,9.54526430356056,29.632740149487
thick,0.45,3.68972384276691,7.77193371,-1.8403268173295,9.56816110976507,29.6159177675495
thick,0.45,3.68627252492222,7.77263613,-1.84067790913133,9.58991097084398,29.6014101265276
thick,0.45,3.68300053380258,7.77323769,-1.84097863817797,9.61062333165295,29.5877206159002
thick,0.45,3.67971603444072,7.77378199,-1.84125098841625,9.63039268252406,29.5740383321938
thick,0.45,3.67625110791206,7.77429576,-1.8415079075464,9.64930116550144,29.5596647645483
thick,0.45,3.67276711649289,7.77476052,-1.84174026209424,9.66742063644231,29.5452640560748
thick,0.45,3.66912040855018,7.77519916,-1.84195972585352,9.68481431386299,29.5302386420388
thick,0.45,3.66526494792045,7.77562679,-1.84217322388803,9.70153811009387,29.5143891464508
thick,0.45,3.66112661149145,7.77604712,-1.84238335286868,9.71764171547908,29.4974153988708
thick,0.45,3.65691279909891,7.77645149,-1.84258567635636,9.73316948863779,29.4801557567923
thick,0.45,3.6525993011959,7.7768383,-1.84277909675997,9.74816119298244,29.4625150918656
thick,0.45,3.64799710150893,7.77722315,-1.8429715162328,9.7626526102938,29.4437212979182
thick,0.45,3.6432125538413,7.77759553,-1.84315771300459,9.77667605518606,29.4242107378143
thick,0.45,3.63820348704053,7.77796156,-1.8433407255209,9.79026080907308,29.4038084957996
thick,0.45,3.63279536359822,7.77832439,-1.84352211714386,9.80366137721107,29.3818131826783
thick,0.45,3.62705344144903,7.778663,-1.84369143210531,9.81627869412045,29.3585068626379
thick,0.45,3.62114217065594,7.77896345,-1.84384164115536,9.82798202303031,29.3345613061408
thick,0.45,3.6152920968594,7.77922098,-1.84397041445361,9.83891328604635,29.3109035067195
thick,0.45,3.60905035751194,7.77946836,-1.84409412506903,9.84952395131463,29.2856891524991
thick,0.45,3.60304241516782,7.77969257,-1.84420622737845,9.85942412876474,29.2614332215962
thick,0.45,3.59669425677309,7.77992735,-1.84432359300311,9.86908743957332,29.2358058522666
thick,0.45,3.590592706931,7.780152,-1.84443592909247,9.87819031842805,29.2111750249709
thick,0.45,3.58436203103968,7.78037229,-1.84454606847976,9.88709335578058,29.1860319825337
thick,0.45,3.57799869781539,7.7805836,-1.84465173952428,9.89578331365415,29.1603673740451
thick,0.45,3.57145097297198,7.78078083,-1.84475036283766,9.90427572793518,29.1339790470953
thick,0.45,3.5646752470574,7.78096689,-1.84484337479406,9.91257965735268,29.1066902018249
thick,0.45,3.55766154751699,7.78114934,-1.84493461573227,9.92072038379826,29.0784528303561
thick,0.45,3.55037354217765,7.78132327,-1.84502155049372,9.92875931931962,29.0491268888203
thick,0.45,3.54277337072148,7.78147928,-1.84509958817041,9.93674630923246,29.0185702739976
thick,0.45,3.53447066203107,7.7816171,-1.84516850543757,9.94470982771019,28.9852216741429
thick,0.45,3.52648129172932,7.7817273,-1.84522357718971,9.95238032142819,28.9531539625192
thick,0.45,3.5179216059011,7.78183034,-1.84527511494023,9.9602935987194,28.9188122018461
thick,0.45,3.50920234753762,7.78192985,-1.84532486625478,9.96820556529887,28.8838356856899
thick,0.45,3.50014316835576,7.78203143,-1.84537562896197,9.97623503855994,28.8474973296602
thick,0.45,3.49093444618439,7.78212745,-1.84542364256346,9.98433762249877,28.8105664467475
thick,0.45,3.48115327480637,7.78222094,-1.84547039314643,9.99257640273697,28.7713482958671
